source,id,title
"miljoeportal_dataset","urn:dmp:ds:adgangsbegraensning","Adgangsbegrænsning"
"miljoeportal_dataset","urn:dmp:ds:aftaler-om-natur-tinglyst","Aftaler om natur, tinglyst"
"miljoeportal_dataset","urn:dmp:ds:afvandingsgroefter-geodanmark","Afvandingsgrøfter, GeoDanmark"
"miljoeportal_dataset","urn:dmp:ds:arealer-ejet-af-folkekirken-2019","Arealer ejet af folkekirken"
"miljoeportal_dataset","urn:dmp:ds:banedanmark-buffer-500m","BaneDanmark Buffer 500m"
"miljoeportal_dataset","urn:dmp:ds:banedanmark-interesseomraader","BaneDanmark Interesseområder"
"miljoeportal_dataset","urn:dmp:ds:bevaringsvaerdige-egekrat","Bevaringsværdige egekrat"
"miljoeportal_dataset","urn:dmp:ds:bevaringsvaerdige-landskaber-forslag","Bevaringsværdige landskaber, forslag"
"miljoeportal_dataset","urn:dmp:ds:bevaringsvaerdige-landskaber-vedtaget","Bevaringsværdige landskaber, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:blank-seglmos","NP3 - Blank seglmos"
"miljoeportal_dataset","urn:dmp:ds:bred-vandkalv","NP3 - Bred Vandkalv"
"miljoeportal_dataset","urn:dmp:ds:bykerne-geodanmark","Bykerne, GeoDanmark"
"miljoeportal_dataset","urn:dmp:ds:chr-2023-fvm","Det centrale husdyrbrugsregister, 2023"
"miljoeportal_dataset","urn:dmp:ds:co2-lavbund-potentiale-transform","TRANSFORM-projektet, CO2 lavbund  potentiale"
"miljoeportal_dataset","urn:dmp:ds:damflagermus","NP3 - Damflagermus"
"miljoeportal_dataset","urn:dmp:ds:diger-geodanmark","Diger, GeoDanmark"
"miljoeportal_dataset","urn:dmp:ds:diger-paa-4cm-kort","Diger på 4 cm kort"
"miljoeportal_dataset","urn:dmp:ds:digitalt-skovkort-2022","Digitalt Skovkort 2022"
"miljoeportal_dataset","urn:dmp:ds:dyrkningsvaerdi-potentiale-transform","TRANSFORM-projektet, Dyrkningsværdi potentiale"
"miljoeportal_dataset","urn:dmp:ds:efterafgroedekrav-n-foelsom-habitat-2018-19","Efterafgrødekrav N-følsom habitat 2018/19"
"miljoeportal_dataset","urn:dmp:ds:ejerlavsgraenser","Ejerlavsgrænser"
"miljoeportal_dataset","urn:dmp:ds:ejerlejlighed-gaeldende","Ejerlejlighed, gældende"
"miljoeportal_dataset","urn:dmp:ds:el-luftlednings-trace","El Luftlednings-trace"
"miljoeportal_dataset","urn:dmp:ds:el-opmaerksomhedszoner-kabel","El Opmærksomhedszoner Kabel"
"miljoeportal_dataset","urn:dmp:ds:el-opmaerksomhedszoner-luftledning","El Opmærksomhedszoner Luftledning"
"miljoeportal_dataset","urn:dmp:ds:el-stationsarealer","El Stationsarealer"
"miljoeportal_dataset","urn:dmp:ds:enkelt-maanerude","NP3 - Enkelt månerude"
"miljoeportal_dataset","urn:dmp:ds:eremit","NP3 - Eremit"
"miljoeportal_dataset","urn:dmp:ds:erhverv-geodanmark","Erhverv, GeoDanmark"
"miljoeportal_dataset","urn:dmp:ds:feltmaaling-hydrometri","Feltmåling Hydrometri"
"miljoeportal_dataset","urn:dmp:ds:ferskvandsdambrug-vandomraadeplaner-2021-2027","VP3 - Ferskvandsdambrug brugt i Vandområdeplanerne 2021-2027"
"miljoeportal_dataset","urn:dmp:ds:flodlampret","NP3 - Flodlampret"
"miljoeportal_dataset","urn:dmp:ds:flyfoto-1945","Flyfoto 1945"
"miljoeportal_dataset","urn:dmp:ds:flyvestationer-lden-fsn-55db","Flyvestationer LDEN FSN 55dB"
"miljoeportal_dataset","urn:dmp:ds:flyvestationer-lden-fsn-60db","Flyvestationer LDEN FSN 60dB"
"miljoeportal_dataset","urn:dmp:ds:forekomst-af-sargassotang-vandomraadeplaner-2021-2027","VP3 - Forekomst af sargassotang"
"miljoeportal_dataset","urn:dmp:ds:forsyningsforbudomraade-vedtaget-plandata","Forsyningsforbudområde, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:forsyningsomraade-vedtaget-fra-plandata","Forsyningsområde, vedtaget "
"miljoeportal_dataset","urn:dmp:ds:forvaltnings-og-sagsbehandlingkort-sdfi","Forvaltnings- og sagsbehandlingskort"
"miljoeportal_dataset","urn:dmp:ds:fredede-fortidsminder-areal-slks","Fredede fortidsminder, areal"
"miljoeportal_dataset","urn:dmp:ds:fredede-fortidsminder-beskyttelseslinjer-slks","Fredede fortidsminder, beskyttelseslinjer"
"miljoeportal_dataset","urn:dmp:ds:fredede-fortidsminder-linje-slks","Fredede fortidsminder, linje"
"miljoeportal_dataset","urn:dmp:ds:fredede-fortidsminder-punkt-slks","Fredede fortidsminder, punkt"
"miljoeportal_dataset","urn:dmp:ds:fredskov-sdfe","Fredskov"
"miljoeportal_dataset","urn:dmp:ds:fruesko","NP3 - Fruesko"
"miljoeportal_dataset","urn:dmp:ds:fuglekollision","Fuglekollision (lufthavne)"
"miljoeportal_dataset","urn:dmp:ds:fyrtaarne","Fyrtårne"
"miljoeportal_dataset","urn:dmp:ds:geologiske-bevaringsvaerdier-forslag","Geologiske bevaringsværdier, forslag"
"miljoeportal_dataset","urn:dmp:ds:geologiske-bevaringsvaerdier-vedtaget","Geologiske bevaringsværdier, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:geomorfologi","Geomorfologi"
"miljoeportal_dataset","urn:dmp:ds:groen-buxbaumia","NP3 - Grøn Buxbaumia"
"miljoeportal_dataset","urn:dmp:ds:groen-koelleguldsmed","NP3 - Grøn kølleguldsmed"
"miljoeportal_dataset","urn:dmp:ds:gul-stenbraek","NP3 - Gul stenbræk"
"miljoeportal_dataset","urn:dmp:ds:havlampret","NP3 - Havlampret"
"miljoeportal_dataset","urn:dmp:ds:havne-vandomraadeplaner-2021-2027","VP3 - Havne"
"miljoeportal_dataset","urn:dmp:ds:hedepletvinge","NP3 - Hedepletvinge"
"miljoeportal_dataset","urn:dmp:ds:hegn-geodanmark","Hegn, GeoDanmark"
"miljoeportal_dataset","urn:dmp:ds:helhedsprojekter-tilsagn-2020","Helhedsprojekter, tilsagn 2020"
"miljoeportal_dataset","urn:dmp:ds:hip-farvandsoplande","Farvandsoplande fra HIP"
"miljoeportal_dataset","urn:dmp:ds:hip-vandloebsoplande","Vandløbsoplande fra HIP"
"miljoeportal_dataset","urn:dmp:ds:historisk-fredede-omraader","Historisk - Fredede områder"
"miljoeportal_dataset","urn:dmp:ds:historisk-fredede-omraader-forslag","Historisk - Fredede områder, forslag"
"miljoeportal_dataset","urn:dmp:ds:historisk-igangvaerende-paabud-jfl","Historisk - Igangværende påbud JFL"
"miljoeportal_dataset","urn:dmp:ds:historisk-kirkebyggelinjer","Historisk - Kirkebyggelinjer"
"miljoeportal_dataset","urn:dmp:ds:historisk-natura-2000-fuglebeskyttelse","Historisk - Natura 2000: Fuglebeskyttelse "
"miljoeportal_dataset","urn:dmp:ds:historisk-omraadeklassificering","Historisk - Områdeklassificering"
"miljoeportal_dataset","urn:dmp:ds:historisk-raastofomraader","Historisk - Råstofområder"
"miljoeportal_dataset","urn:dmp:ds:historisk-ramsar-omraader","Historisk - Ramsarområder"
"miljoeportal_dataset","urn:dmp:ds:historisk-skovbyggelinjer","Historisk - Skovbyggelinjer"
"miljoeportal_dataset","urn:dmp:ds:historisk-soebeskyttelseslinjer","Historisk - Søbeskyttelseslinjer"
"miljoeportal_dataset","urn:dmp:ds:hoej-bebyggelse-geodanmark","Høj bebyggelse, GeoDanmark"
"miljoeportal_dataset","urn:dmp:ds:hoejspaendingsledninger-geodanmark","Højspændingsledninger, GeoDanmark"
"miljoeportal_dataset","urn:dmp:ds:husnumre-adgangsadresser-dar","Husnumre, Adgangsadresser (DAR)"
"miljoeportal_dataset","urn:dmp:ds:indflyvningsplaner","Indflyvningsplaner"
"miljoeportal_dataset","urn:dmp:ds:indsatsomraader-mst","Indsatsområder, vedtaget (MST)"
"miljoeportal_dataset","urn:dmp:ds:indsats-restaurering-af-aadale-vandloeb-vandomraadeplaner-2021-2027","VP3 - Indsats. Restaurering af ådale"
"miljoeportal_dataset","urn:dmp:ds:indsats-ukloakerede-ejendomme-punktkilder-vandomraadeplaner-2021-2027","VP3 - Indsats. Ukloakerede ejendomme"
"miljoeportal_dataset","urn:dmp:ds:industrier-vandomraadeplaner-2021-2027","VP3 - Industrier"
"miljoeportal_dataset","urn:dmp:ds:indvindingsoplande-alle-mst","Indvindingsoplande, alle (MST)"
"miljoeportal_dataset","urn:dmp:ds:indvindingsoplande-jordforureningsloven-mst","Indvindingsoplande, jordforureningsloven (MST)"
"miljoeportal_dataset","urn:dmp:ds:israndslinjer-og-isafsmeltning","Israndslinjer og isafsmeltning"
"miljoeportal_dataset","urn:dmp:ds:jernbaner-geodanmark","Jernbaner, GeoDanmark"
"miljoeportal_dataset","urn:dmp:ds:jernbaner-i-by-15m","Støj fra jernbaner i by, 1,5m"
"miljoeportal_dataset","urn:dmp:ds:jernbaner-i-by-4m","Støj fra jernbaner i by, 4m"
"miljoeportal_dataset","urn:dmp:ds:jernbaner-i-by-nat-15m","Støj fra jernbaner i by, nat, 1,5m"
"miljoeportal_dataset","urn:dmp:ds:jordforureninger-vandomraadeplaner-2021-2027","VP3 - Jordforureninger brugt i Vandområdeplaner 2021-2027"
"miljoeportal_dataset","urn:dmp:ds:kemiresultater","Kemiresultater"
"miljoeportal_dataset","urn:dmp:ds:kildevaeldsvindelsnegl","NP3 - Kildevældsvindelsnegl"
"miljoeportal_dataset","urn:dmp:ds:kirkebyggelinjer","Kirkebyggelinjer"
"miljoeportal_dataset","urn:dmp:ds:klappladser","Klappladser"
"miljoeportal_dataset","urn:dmp:ds:klappladser-vandomraadeplaner-2021-2027","VP3 - Klappladser"
"miljoeportal_dataset","urn:dmp:ds:klimalavbundsprojekter-naturstyrelsen","Klimalavbundsprojekter (Naturstyrelsen)"
"miljoeportal_dataset","urn:dmp:ds:klimaskovfondens-projekter","Klimaskovfondens projekter"
"miljoeportal_dataset","urn:dmp:ds:klitfredning-sdfe","Klitfredning"
"miljoeportal_dataset","urn:dmp:ds:kloakopland-forslag","Kloakopland, forslag"
"miljoeportal_dataset","urn:dmp:ds:kloakopland-vedtaget","Kloakopland, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:klokkefroe","NP3 - Klokkefrø"
"miljoeportal_dataset","urn:dmp:ds:kommunegraenser-matrikulaere","Kommunegrænser (matrikulære)"
"miljoeportal_dataset","urn:dmp:ds:kommuneinddeling","Kommuneinddeling (DAGI, 1:10.000)"
"miljoeportal_dataset","urn:dmp:ds:kommuneinddeling-dagi-1-250-000","Kommuneinddeling (DAGI, 1:250.000)"
"miljoeportal_dataset","urn:dmp:ds:kommuneplan-byzone-og-sommerhusomraade-forslag","Udlægning af arealer til byzoner og sommerhusområder, forslag"
"miljoeportal_dataset","urn:dmp:ds:kommuneplan-byzone-og-sommerhusomraade-vedtaget","Udlægning af arealer til byzoner og sommerhusområder, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:kommuneplan-detailhandel-forslag","Kommuneplan, detailhandel, forslag"
"miljoeportal_dataset","urn:dmp:ds:kommuneplan-detailhandel-vedtaget","Kommuneplan, detailhandel, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:kommuneplan-forslag","Kommuneplan, forslag"
"miljoeportal_dataset","urn:dmp:ds:kommuneplanramme-forslag","Kommuneplanramme, forslag"
"miljoeportal_dataset","urn:dmp:ds:kommuneplanramme-vedtaget","Kommuneplanramme, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:kommuneplanstrategi-forslag","Kommuneplanstrategi, forslag"
"miljoeportal_dataset","urn:dmp:ds:kommuneplanstrategi-vedtaget","Kommuneplanstrategi, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:kommuneplantillaeg-forslag","Kommuneplantillæg, forslag"
"miljoeportal_dataset","urn:dmp:ds:kommuneplantillaeg-med-vvm-redegoerelse-forslag","Kommuneplantillæg med VVM-redegørelse, forslag"
"miljoeportal_dataset","urn:dmp:ds:kommuneplantillaeg-med-vvm-redegoerelse-vedtaget","Kommuneplantillæg med VVM-redegørelse, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:kommuneplantillaeg-vedtaget","Kommuneplantillæg, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:kommuneplan-vedtaget","Kommuneplan, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:konsekvensomraade-forslag","Konsekvensområde, forslag"
"miljoeportal_dataset","urn:dmp:ds:konsekvensomraader-tekniske-anlaeg-forslag","Konsekvensområder - tekniske anlæg, forslag"
"miljoeportal_dataset","urn:dmp:ds:konsekvensomraader-tekniske-anlaeg-vedtaget","Konsekvensområder- tekniske anlæg, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:konsekvensomraade-vedtaget","Konsekvensområde, vedtaget"
"miljoeportal_dataset","urn:dmp:ds:kortlagte-landskred","Kortlagte landskred"
"miljoeportal_dataset","urn:dmp:ds:kulstof-2022-lavbundskort","Kulstof 2022 (lavbundskort)"
"miljoeportal_dataset","urn:dmp:ds:kulturarvsarealer-slks","Kulturarvsarealer"
